OBJECTID,YEAR,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM
22679,1926,CA,USF,CNF, ,0,,,14,,9934.7588,,1,11
22680,1926,CA,USF,CNF, ,0,,,9,,80.447571,,1,63
22681,1926,CA,USF,CNF, ,0,,,14,,85.629303,,1,50
22682,1926,CA,USF,CNF, ,0,,,9,,119.39023,,1,54
22683,1929,CA,USF,CNF, ,0,,,9,,189.88478,,1,109
22684,1929,CA,USF,CNF, ,0,,,9,,48.499397,,1,112
22685,1929,CA,USF,CNF, ,0,,,9,,113.31858,,1,120
22686,1929,CA,USF,CNF, ,0,,,14,,1084.6604,,1,17
22687,1929,CA,USF,LNF, ,0,,,14,,3324.8032,,1,227
22688,1929,CA,USF,SNF, ,0,,,14,,9023.1758,,1,2
22689,1929,CA,USF,MDF, ,0,,,9,,11.491369,,1,38
22690,1929,CA,USF,MDF,COFFEE MILL,0,1929/05/13 00:00:00+00,,1,,18.503832,,1,1
22691,1929,CA,USF,MDF,PAGE PLACE,0,1929/08/09 00:00:00+00,,9,,427.37155,,1,22
22692,1929,CA,USF,MDF,SUGAR HILL,0,1929/07/22 00:00:00+00,,9,,8824.6748,,1,18
22693,1931,CA,CCO,LAC,HUGHES #101,0,1931/07/26 00:00:00+00,,14,,342.96021,,1,0
22694,1931,CA,USF,LPF, ,0,,,9,,711.57239,,1,23
22695,1931,CA,USF,LPF, ,0,,,14,,68.657448,,1,209
22696,1931,CA,CCO,LAC,LECKLER NO. 57,0,1931/07/04 00:00:00+00,,14,,153.217,,1,0
22697,1931,CA,USF,LPF, ,0,,,9,,17959.123,,1,14
22698,1931,CA,USF,LPF, ,0,,,14,,227.75224,,1,206
22699,1931,CA,USF,LPF, ,0,,,14,,539.39404,,1,201
22700,1931,CA,USF,CNF, ,0,,,1,,717.64996,,1,9
22701,1931,CA,USF,CNF, ,0,,,9,,292.95645,,1,7
22702,1931,CA,USF,CNF, ,0,,,9,,674.82367,,1,13
22703,1931,CA,USF,CNF, ,0,,,9,,66.153305,,1,6
22704,1931,CA,USF,CNF, ,0,,,9,,178.53482,,1,14
22705,1931,CA,USF,CNF, ,0,,,1,,82.348808,,1,10
22706,2005,CA,CDF,MMU, ,0,2005/06/26 00:00:00+00,,14,,544.77277,,1,1532
22707,1998,CA,CDF,BDU,MANZANAR FIRE,1231,,,14,,340.4902,,1,75
22708,,CA,CDF,SLU, ,0,,,14,,46.329964,,1,0
22709,1997,CA,USF,CNF,BRONCO,0,1997/06/27 00:00:00+00,1997/06/28 00:00:00+00,14,105,67.925812,8,1,40
22710,2006,CA,BLM,BBD,FAY,161041,2006/05/18 00:00:00+00,2006/05/18 00:00:00+00,9,32.9,32.927803,1,1,0000CLK4
22711,1984,CA,CCO,ORC,LOMA RIDGE,0,,,14,,1434.941,,1,0
22712,1910,CA,USF,SQF, ,0,,,14,,842.78668,,1,1
22713,1974,CA,CCO,KRN,JOHN & ELVA FERGUSON,805,1974/04/28 00:00:00+00,,14,,318.10669,,1,127
22714,1974,CA,CCO,KRN,KEENE #1,2298,1974/07/23 00:00:00+00,,14,,1038.8007,,1,453
22715,1970,CA,USF,BDF, ,0,,,14,,20.874262,,1,0
22716,1970,CA,USF,BDF, ,0,,,14,,11.599936,,1,0
22717,1970,CA,USF,BDF, ,0,,,14,,15.366961,,1,0
22718,1970,CA,USF,BDF, ,0,,,14,,100.16975,,1,0
22719,1970,CA,USF,BDF, ,0,,,14,,5.9858932,,1,0
22720,1970,CA,USF,BDF, ,0,,,14,,10.924606,,1,0
22721,1970,CA,USF,BDF, ,0,,,14,,16.142874,,1,0
22722,1970,CA,USF,BDF, ,0,,,14,,108.63092,,1,0
22723,1970,CA,USF,BDF, ,0,,,14,,5.9285212,,1,0
22724,1970,CA,USF,ENF, ,0,,,9,,1455.2418,,1,0000999_
22725,1970,CA,USF,PNF,BELL,0,1970/08/25 00:00:00+00,,9,,1082.0529,,1,32
22726,1970,CA,CDF,MMU,WYLIE,0,1970/08/17 00:00:00+00,,9,,340.34106,,1,34
22727,1970,CA,CDF,MMU,LONG RIDGE,0,1970/05/18 00:00:00+00,,9,,597.80426,,1,4
22728,1970,CA,USF,SNF, ,0,,,1,,72.768417,,1,54
22729,1970,CA,USF,MNF,BRISCOE,0,1970/04/05 00:00:00+00,1970/04/05 00:00:00+00,9,40,20.981205,8,1,1
22730,1970,CA,CCO,LAC,GULCH FIRE,319047,1970/09/26 00:00:00+00,,14,,512.23956,,1,719
22731,1970,CA,CCO,LAC,MEETING FIRE,312038,1970/08/19 00:00:00+00,,14,,1012.9432,,1,23
22732,1990,CA,CCO,LAC,WEBB FIRE II,121026,1990/06/28 00:00:00+00,,14,,339.67834,,1,990
22733,1990,CA,CCO,LAC, ,0,1990/01/05 00:00:00+00,,14,,1.7962044,,1,0
22734,1924,CA,USF,SHF, ,0,,,9,,179.2562,,1,783
22735,1951,CA,CDF,LNU,R.HASWELL,0,1951/08/18 00:00:00+00,,14,,1195.6775,,1,8
22736,1951,CA,CDF,NEU,RATTLESNAKE,0,1951/03/26 00:00:00+00,,14,,585.52417,,1,22
22737,1964,CA,CDF,AEU,JOSES SERIES,0,1964/07/05 00:00:00+00,,14,,679.60907,,1,48
22738,1964,CA,CDF,AEU,KANAKA VALLEY,0,1964/07/18 00:00:00+00,,14,,426.34424,,1,84
22739,1964,CA,CDF,BTU,LIGHTNING #1,0,1964/07/12 00:00:00+00,,14,,9875.9775,,1,234
22740,1964,CA,CDF,LMU,LIGHTNING #37,0,1964/10/05 00:00:00+00,,14,,1606.809,,1,107
22741,1964,CA,USF,SNF, ,0,,,14,,179.36842,,1,34
22742,1964,CA,USF,SNF, ,0,,,9,,407.67776,,1,39
22743,1964,CA,USF,SNF, ,0,,,1,,46.503132,,1,60
22744,1964,CA,USF,INF, ,0,,,1,,86.333115,,1,5402
22745,1964,CA,CDF,TGU,PROMONTORY PEAK,0,1964/02/24 00:00:00+00,,14,,200.62041,,1,1
22746,1964,CA,USF,LNF, ,0,,,9,,182.97382,,1,53
22747,1964,CA,CCO,LAC, ,0,1964/09/08 00:00:00+00,,14,,18.583012,,1,0
22748,1964,CA,CCO,LAC, ,0,1964/03/16 00:00:00+00,,14,,2692.3259,,1,0
22749,1964,CA,CCO,LAC, ,0,1964/07/24 00:00:00+00,,14,,85.542763,,1,0
22750,1964,CA,CCO,LAC, ,0,1964/07/09 00:00:00+00,,14,,163.75122,,1,0
22751,1964,CA,CCO,LAC, ,0,1964/07/02 00:00:00+00,,14,,11365.331,,1,0
22752,1927,CA,USF,CNF, ,0,,,9,,122.50909,,1,79
22753,1927,CA,USF,CNF, ,0,,,9,,47.485676,,1,78
22754,1927,CA,USF,CNF, ,0,,,14,,172.38217,,1,71
22755,1929,CA,USF,LPF, ,0,,,9,,144.10918,,1,27
22756,1929,CA,USF,LPF, ,0,,,14,,2795.624,,1,201
22757,1929,CA,USF,LPF, ,0,,,14,,49.610455,,1,205
22758,1929,CA,CCO,VNC,SULPHUR MOUNTAIN,0,1929/09/16 00:00:00+00,,14,,26513.723,,1,0
22759,1929,CA,USF,LPF, ,0,,,14,,244.76048,,1,999
22760,1929,CA,USF,LPF, ,0,,,14,,47.048943,,1,200
22761,1929,CA,USF,LPF, ,0,,,9,,1230.5017,,1,8
22762,1929,CA,USF,LPF, ,0,,,9,,16279.994,,1,15
22763,1929,CA,USF,LPF, ,0,,,9,,1392.4087,,1,12
22764,1929,CA,USF,LPF, ,0,,,9,,1022.4152,,1,24
22765,1929,CA,USF,CNF, ,0,,,9,,22335.734,,1,116
22766,1929,CA,USF,CNF, ,0,,,9,,320.5791,,1,113
22767,1929,CA,USF,CNF, ,0,,,9,,75.85347,,1,110
22768,1929,CA,USF,CNF, ,0,,,9,,78.001404,,1,111
22769,1929,CA,USF,ENF,MUD SPRINGS,0,1929/05/21 00:00:00+00,,14,,18.905766,,1,9
22770,1929,CA,USF,ENF,MEADOW LAKE,0,1929/10/06 00:00:00+00,,1,,186.33542,,1,000066C2
22771,1929,CA,USF,LNF, ,0,,,14,,3776.085,,1,60
22772,1929,CA,USF,MNF,WHITNEY CREEK,0,,,9,,661.38867,,1,0
22773,1929,CA,USF,MNF,NELL GREEN,0,,,9,,2087.6147,,1,23
22774,1929,CA,USF,MNF,MCCULLOUGH CABIN,0,,,9,,1515.6627,,1,24
22775,1956,CA,USF,SHF,CAMEL CREEK,0,,,9,,175.28003,,1,170
22776,1951,CA,CDF,RRU,GASTON,0,1951/09/12 00:00:00+00,,14,,14205.014,,1,486
22777,1951,CA,USF,BDF, ,0,,,14,,1412.0403,,1,0
22778,1981,CA,USF,MDF,DEADHORSE,0,1981/08/17 00:00:00+00,1981/08/18 00:00:00+00,1,50,51.868122,8,1,33
22779,1981,CA,USF,MDF,EAST,0,1981/09/17 00:00:00+00,1981/09/20 00:00:00+00,1,540,515.263,8,1,38
22780,1981,CA,USF,MDF,COYOTE,0,1981/09/17 00:00:00+00,1981/09/19 00:00:00+00,1,525,396.75696,8,1,39
22781,1981,CA,CCO,MRN,OLYMPALI,676,1981/06/17 00:00:00+00,,14,,211.97861,,1,14
22782,1981,CA,CCO,MRN,VOGELSANE,1298,1981/10/16 00:00:00+00,,14,,178.91936,,1,60
22783,1981,CA,CCO,MRN,BRONCO,1023,1981/08/14 00:00:00+00,,14,,45.248875,,1,42
22784,1966,CA,CCO,LAC,LOOP FIRE,31000,1966/11/01 00:00:00+00,,14,,2143.3533,,1,2
22785,1966,CA,CCO,LAC,THOMPSON FIRE,31000,1966/11/01 00:00:00+00,,14,,34.623806,,1,4
22786,1966,CA,CCO,LAC,ROCKETDYNE FIRE,31000,1966/11/01 00:00:00+00,,14,,302.24179,,1,5
22787,1909,CA,USF,TNF, ,0,,,14,,2532.9504,,1,2
22788,1909,CA,USF,TNF, ,0,,,14,,173.49947,,1,1
22789,1909,CA,USF,TNF, ,0,,,14,,293.71283,,1,4
22790,1909,CA,USF,TNF, ,0,,,14,,155.73244,,1,3
22791,1966,CA,CCO,LAC, ,0,1966/04/15 00:00:00+00,,14,,28.059383,,1,0
22792,1966,CA,CCO,LAC, ,0,1966/08/21 00:00:00+00,,14,,13.36089,,1,0
22793,1966,CA,CCO,LAC, ,0,1966/10/14 00:00:00+00,,14,,10.371632,,1,0
22794,1923,CA,USF,BDF, ,0,,,14,,47.645889,,1,0
22795,1923,CA,USF,BDF, ,0,,,14,,34.991295,,1,0
22796,1923,CA,USF,BDF, ,0,,,14,,105.19145,,1,0
22797,1935,CA,USF,KNF,LIME GULCH,0,1935/10/01 00:00:00+00,,7,,11.930761,,1,164
22798,1935,OR,USF,KNF,MILL CREEK,0,1935/10/22 00:00:00+00,,3,,15.042864,,1,170
22799,1936,CA,USF,ENF,CAMP #10,0,1936/09/20 00:00:00+00,,9,,20.461882,,1,000069G1
22800,1936,CA,USF,ENF, ,0,,,9,,17.617228,,1,000071G2
22801,1936,CA,USF,ENF, ,0,,,9,,20.196461,,1,000070G2
22802,1936,CA,USF,ENF, ,0,,,9,,776.68396,,1,0000100C
22803,1936,CA,USF,ENF, ,0,,,9,,29.498621,,1,000080G2
22804,1936,CA,USF,SHF, ,0,,,9,,1375.7552,,1,505
22805,1936,CA,USF,SHF, ,0,,,9,,407.01297,,1,516
22806,1936,CA,CDF,TGU,CHINA GULCH,0,1936/09/25 00:00:00+00,,14,,53540.582,,1,152
22807,1936,CA,CDF,TGU,OAK FLAT,0,1936/08/29 00:00:00+00,,14,,2324.6497,,1,130
22808,1936,CA,CDF,TGU,BAYLESS,0,1936/08/20 00:00:00+00,,14,,766.43939,,1,123
22809,1936,CA,CDF,TGU,MCKENZIE,0,1936/10/13 00:00:00+00,,14,,1208.8835,,1,165
22810,1936,CA,CDF,TGU,C. IRISH,0,1936/05/08 00:00:00+00,,14,,220.82932,,1,13
22811,1936,CA,CDF,TGU,RED BANK,0,1936/09/25 00:00:00+00,,14,,358.90656,,1,153
22812,1936,CA,CDF,TGU,STEPHENS,0,1936/07/07 00:00:00+00,,14,,319.92322,,1,76
22813,1936,CA,USF,PNF, ,0,,,14,,30585.834,,1,1
22814,1961,CA,CDF,SCU,STATE PARK #2,0,1961/07/13 00:00:00+00,,14,,1241.3749,,1,15
22815,1961,CA,CDF,AEU,SUTTER CREEK,0,1961/09/02 00:00:00+00,,14,,965.77441,,1,71
22816,1966,CA,CDF,TCU,LOMBARDI,0,1966/05/20 00:00:00+00,,14,,290.00183,,1,29
22817,1917,CA,USF,SQF, ,0,,,9,,329.43423,,1,60
22818,1917,CA,USF,SQF, ,0,,,1,,28.082792,,1,20
22819,1917,CA,USF,SQF, ,0,,,1,,431.44516,,1,61
22820,1917,CA,USF,SQF, ,0,,,1,,10.276983,,1,37
22821,1917,CA,USF,SQF, ,0,,,1,,672.68665,,1,57
22822,1917,CA,USF,SQF, ,0,,,9,,64.16259,,1,6
22823,1917,CA,USF,SQF, ,0,,,9,,42.626011,,1,48
22824,1917,CA,USF,SQF, ,0,,,9,,15.501056,,1,4
22825,1917,CA,USF,SQF, ,0,,,9,,1615.8743,,1,28
22826,1919,CA,USF,SNF, ,0,,,1,,43.995739,,1,7
22827,1919,CA,USF,SNF, ,0,,,14,,196.06987,,1,8
22828,1919,CA,USF,SNF, ,0,,,14,,140.85194,,1,9
22829,1919,CA,USF,SNF, ,0,,,1,,144.3098,,1,10
22830,1919,CA,USF,SNF, ,0,,,14,,125.92336,,1,11
22831,1919,CA,USF,SNF, ,0,,,14,,205.20038,,1,12
22832,1919,CA,USF,KNF, ,0,,,14,,1387.8043,,1,33
22833,1919,CA,USF,KNF, ,0,,,14,,112.84132,,1,125
22834,1919,CA,USF,KNF, ,0,,,14,,1100.5813,,1,133
22835,1919,CA,USF,KNF, ,0,,,14,,44.1745,,1,135
22836,1919,CA,USF,KNF, ,0,,,14,,772.02582,,1,165
22837,1919,CA,USF,KNF, ,0,,,14,,411.61893,,1,196
22838,1919,CA,USF,KNF, ,0,,,14,,510.83136,,1,308
22839,1919,CA,USF,KNF, ,0,,,14,,4818.4668,,1,462
22840,1919,CA,USF,KNF, ,0,,,14,,306.16251,,1,511
22841,1919,CA,USF,KNF, ,0,,,14,,11592.268,,1,186
22842,1919,CA,USF,KNF, ,0,,,14,,390.28745,,1,124
22843,1919,CA,USF,LNF, ,0,,,14,,258.8273,,1,39
22844,1919,CA,USF,LNF, ,0,,,14,,401.88287,,1,3
22845,1919,CA,USF,LNF, ,0,,,14,,262.86935,,1,37
22846,1919,CA,USF,LNF, ,0,,,9,,509.61972,,1,48
22847,1919,CA,USF,LNF, ,0,,,1,,246.99754,,1,43
22848,1919,CA,USF,MDF, ,0,,,1,,4.3233914,,1,35
22849,1919,CA,USF,MDF, ,0,,,1,,47.300999,,1,11
22850,1919,CA,USF,MDF, ,0,,,9,,54.569881,,1,28
22851,1919,CA,USF,MDF, ,0,,,1,,232.40958,,1,30
22852,1919,CA,USF,MDF, ,0,,,1,,150.20312,,1,34
22853,1923,CA,USF,SHF, ,0,,,9,,91.555199,,1,81
22854,1923,CA,USF,SHF, ,0,,,1,,141.63586,,1,578
22855,1923,CA,USF,SHF, ,0,,,1,,106.1226,,1,507
22856,1923,CA,USF,SHF, ,0,,,9,,531.52637,,1,652
22857,1923,CA,USF,SHF, ,0,,,9,,147.86319,,1,501
22858,1923,CA,USF,SHF, ,0,,,9,,2957.8074,,1,634
22859,1927,CA,CCO,LAC,PHILLIPS NO. 51,0,1927/08/10 00:00:00+00,,14,,364.00656,,1,0
22860,1927,CA,CCO,LAC,WEBB SCHOOL NO. 26,0,1927/07/03 00:00:00+00,,14,,855.14398,,1,0
22861,1927,CA,CCO,LAC,PROPERTY FLATS NO. 3,0,1927/12/03 00:00:00+00,,14,,2091.6057,,1,0
22862,1949,CA,USF,PNF, ,0,,,9,,896.13922,,1,178
22863,1949,CA,USF,PNF, ,0,,,14,,312.04868,,1,2
22864,1949,CA,USF,PNF, ,0,,,14,,619.17303,,1,1
22865,1949,CA,USF,PNF, ,0,,,1,,772.513,,1,209
22866,1949,CA,USF,PNF, ,0,,,9,,238.80945,,1,7
22867,1949,CA,USF,PNF, ,0,,,1,,256.43576,,1,91
22868,1949,CA,USF,PNF, ,0,,,9,,302.33347,,1,68
22869,1949,CA,USF,PNF, ,0,,,1,,154.19128,,1,234
22870,1949,CA,USF,PNF, ,0,,,1,,30.954075,,1,232
22871,1949,CA,USF,PNF, ,0,,,1,,20.772015,,1,240
22872,1951,CA,CDF,MMU,C.C. COOK,0,1951/05/31 00:00:00+00,,14,,356.21558,,1,92
22873,1951,CA,CDF,TUU,GILL #2,0,1951/06/03 00:00:00+00,,14,,628.64105,,1,428
22874,1951,CA,CDF,MMU,MERCED #7,0,1951/09/02 00:00:00+00,,14,,4252.4712,,1,0000009A
22875,1951,CA,CDF,MVU,SANTA YSABEL,0,1951/09/17 00:00:00+00,,14,,932.42584,,1,435
22876,1951,CA,USF,BDF, ,0,,,14,,924.00421,,1,0
22877,1951,CA,USF,BDF, ,0,,,14,,49.829586,,1,0
22878,1951,CA,USF,BDF, ,0,,,14,,115.50565,,1,0
22879,1951,CA,CDF,RRU,BANNING #3,0,1951/09/15 00:00:00+00,,14,,65.929512,,1,492
22880,1951,CA,CDF,RRU,RAILROAD #10,0,1951/07/06 00:00:00+00,,14,,4254.042,,1,323
22881,1951,CA,CDF,RRU,POPPET,0,1951/07/19 00:00:00+00,,14,,199.79758,,1,358
22882,1951,CA,CCO,ORC,NOHL,0,1951/06/21 00:00:00+00,,14,,175.62553,,1,258
22883,1951,CA,USF,LPF,PIRU,0,1951/08/13 00:00:00+00,,9,,1303.0686,,1,19
22884,1952,CA,CDF,RRU, ,0,,,14,,6.5443902,,1,0
22885,1952,CA,CDF,MVU,DEHESA,0,1952/07/20 00:00:00+00,,14,,351.06842,,1,295
22886,1952,CA,CDF,MVU,FOX,0,1952/10/18 00:00:00+00,,14,,692.0022,,1,521
22887,1952,CA,CDF,MVU,LAS FLORES SCHOOL,0,1952/09/06 00:00:00+00,,14,,157.35231,,1,429
22888,1952,CA,CDF,RRU,PAUBA,0,1952/07/31 00:00:00+00,,14,,475.94659,,1,553
22889,1952,CA,CDF,RRU,SANTA ROSA,0,1952/08/18 00:00:00+00,,14,,171.98468,,1,598
22890,1952,CA,CCO,VNC,WARRING CANYON,0,1952/09/14 00:00:00+00,,14,,2382.5715,,1,0
22891,1952,CA,CCO,VNC,SUSANA KNOLLS,0,1952/08/06 00:00:00+00,,14,,1254.5973,,1,0
22892,1911,CA,USF,SNF, ,0,,,14,,104.68999,,1,26
22893,1911,CA,USF,SNF, ,0,,,14,,161.909,,1,27
22894,1911,CA,USF,SNF, ,0,,,14,,113.56077,,1,28
22895,1911,CA,USF,SNF, ,0,,,14,,104.44859,,1,29
22896,1911,CA,USF,SNF, ,0,,,14,,11238.767,,1,8
22897,1911,CA,USF,KNF, ,0,,,14,,1227.3203,,1,238
22898,1911,CA,USF,KNF, ,0,,,14,,1289.1812,,1,301
22899,1911,CA,USF,LNF, ,0,,,14,,135.24284,,1,1
22900,1911,CA,USF,LNF, ,0,,,14,,170.10376,,1,2
22901,1911,CA,USF,LNF, ,0,,,14,,280.22128,,1,3
22902,1911,CA,USF,LNF, ,0,,,14,,370.37308,,1,8
22903,1911,CA,USF,LNF, ,0,,,14,,1155.4004,,1,9
22904,1911,CA,USF,LNF, ,0,,,14,,247.35258,,1,10
22905,1911,CA,USF,LNF, ,0,,,14,,229.535,,1,11
22906,1911,CA,USF,LNF, ,0,,,14,,97.348152,,1,12
22907,1911,CA,USF,LNF, ,0,,,14,,169.48584,,1,13
22908,1911,CA,USF,LNF, ,0,,,14,,113.67406,,1,15
22909,1911,CA,USF,LNF, ,0,,,14,,113.55078,,1,16
22910,1911,CA,USF,LNF, ,0,,,14,,1457.5737,,1,17
22911,1911,CA,USF,LNF, ,0,,,14,,181.83629,,1,18
22912,1911,CA,USF,LNF, ,0,,,14,,200.73398,,1,19
22913,1911,CA,USF,LNF, ,0,,,14,,583.52899,,1,20
22914,1951,CA,USF,SRF,HAMILTON,0,1951/09/22 00:00:00+00,,4,,14.15066,,1,400414
22915,1951,CA,USF,KNF,SNOWDEN,0,1951/06/18 00:00:00+00,,3,,73.735939,,1,14
22916,1951,CA,USF,KNF,DEER LICK,0,1951/08/04 00:00:00+00,,1,,11.730601,,1,47
22917,1951,CA,USF,KNF,TWIN CREEKS,0,1951/08/04 00:00:00+00,,1,,124.49585,,1,49
22918,1951,CA,USF,KNF,BISHOP,0,1951/08/18 00:00:00+00,,1,,620.11353,,1,89
22919,1951,CA,USF,KNF,513,0,,,1,,327.93518,,1,97
22920,1951,CA,USF,KNF,ROCK CREEK,0,1951/08/19 00:00:00+00,,1,,9.6842213,,1,98
22921,1951,CA,USF,KNF,PONY PEAK,0,1951/08/19 00:00:00+00,,1,,4883.3325,,1,106
22922,1951,CA,USF,KNF,LITTLE S. FORK,0,1951/08/21 00:00:00+00,,1,,12.721025,,1,117
22923,1951,CA,USF,KNF,MILL CREEK,0,1951/08/21 00:00:00+00,,1,,19.040449,,1,142
22924,1951,CA,USF,KNF,METHODIST #2,0,1951/08/21 00:00:00+00,,1,,5.4895706,,1,144
22925,1951,CA,USF,KNF,IRVING,0,1951/09/25 00:00:00+00,,3,,25.308752,,1,160
22926,1951,CA,USF,MNF,HOWES CAMP,0,1951/08/19 00:00:00+00,,14,,4844.9214,,1,26
22927,1951,CA,CCO,VNC,PIRU,0,1951/08/13 00:00:00+00,,14,,1303.0774,,1,4
22928,1952,CA,CDF,HUU,BEAR RIVER LUMBER CO,0,1952/09/27 00:00:00+00,,14,,495.10074,,1,107
22929,1952,CA,CDF,MEU,BUSH CREEK,0,1952/09/19 00:00:00+00,,14,,338.4046,,1,237
22930,1952,CA,CDF,TCU,CALAVERITAS,0,1952/09/01 00:00:00+00,,14,,1259.134,,1,91
22931,1952,CA,CDF,NEU,CAMP BEALE #2,0,1952/06/12 00:00:00+00,,14,,799.84326,,1,6
22932,1952,CA,CDF,MMU,CATHAY VALLEY MT.,0,1952/09/26 00:00:00+00,,14,,808.43903,,1,58
22933,1952,CA,CDF,LNU,CHARLES REID,0,1952/08/28 00:00:00+00,,14,,395.33252,,1,65
22934,1925,CA,USF,SQF, ,0,,,1,,38.794125,,1,79
22935,1925,CA,USF,SQF, ,0,,,1,,4.9654202,,1,71
22936,1925,CA,USF,SQF, ,0,,,1,,18.962358,,1,109
22937,1925,CA,CDF,TUU,UNKNOWN,0,,,14,26.69,26.692844,,1,2
22938,1925,CA,CDF,TUU,UNKNOWN,0,,,14,466.66,466.67413,,1,1
22939,1925,CA,USF,CNF, ,0,,,9,,12.754075,,1,41
22940,1925,CA,USF,CNF, ,0,,,9,,268.75198,,1,39
22941,1925,CA,USF,CNF, ,0,,,9,,6179.6958,,1,44
22942,1925,CA,USF,CNF, ,0,,,9,,418.50378,,1,43
22943,1929,CA,USF,MDF,SUGARHILL2,0,1929/08/05 00:00:00+00,,9,,298.81561,,1,24
22944,1929,CA,CCO,MRN,MILL VALLEY,0,1929/07/02 00:00:00+00,,14,,864.14246,,1,0
22945,1929,CA,USF,SRF,RATTLESNAKE,0,1929/08/01 00:00:00+00,,4,,63.721592,,1,145
22946,1929,CA,USF,SRF,OREGON MTN.,0,1929/08/22 00:00:00+00,,3,,3.9830523,,1,148
22947,1929,CA,USF,SRF,FRENCH HILL,0,1929/09/01 00:00:00+00,,5,,228.99883,,1,150
22948,1929,CA,USF,SRF,OWL GULCH,0,1929/07/10 00:00:00+00,,5,,2.9873209,,1,200225
22949,1929,CA,USF,SRF,YOUNGS PRAIRIE,0,1929/08/16 00:00:00+00,,5,,3.982935,,1,200234
22950,1929,CA,USF,SRF,MC HALES GULCH #1,0,1929/08/19 00:00:00+00,,5,,17.923738,,1,200235
22951,1929,CA,USF,SRF,MC HALES GULCH #3,0,1929/08/19 00:00:00+00,,5,,19.91503,,1,200237
22952,1929,CA,USF,SRF,HOPKINS RIDGE #1,0,1929/08/24 00:00:00+00,,5,,17.923691,,1,200240
22953,1955,CA,CDF,HUU,PARKER,0,1955/09/06 00:00:00+00,,14,,568.65448,,1,115
22954,1955,CA,CDF,LNU,R. LLOYD,0,1955/07/01 00:00:00+00,,14,,339.94504,,1,0000001A
22955,1955,CA,CDF,LNU,ROCKY RIDGE,0,1955/09/12 00:00:00+00,,14,,1479.4277,,1,100
22956,1955,CA,CDF,TCU,ROLLERI,0,1955/08/01 00:00:00+00,,14,,240.42435,,1,42
22957,1955,CA,CDF,LNU,SAMUEL SPRINGS,0,1955/08/07 00:00:00+00,,14,,696.44202,,1,65
22958,1955,CA,CDF,LNU,STATE HWY 128 #2,0,1955/09/03 00:00:00+00,,14,,3155.6121,,1,89
22959,1955,CA,CDF,BTU,SWEDE'S FLAT,0,1955/08/07 00:00:00+00,,14,,462.99399,,1,118
22960,1955,CA,CDF,SCU,VENABLE,0,1955/09/03 00:00:00+00,,14,,336.20596,,1,72
22961,1955,CA,CDF,MVU,CLEVENGER CANYON,0,1955/08/06 00:00:00+00,,14,,531.47803,,1,160
22962,1955,CA,CDF,MVU,FALLBROOK DUMP,0,1955/09/14 00:00:00+00,,14,,1766.2379,,1,232
22963,1955,CA,CDF,MVU,GOAT MTN.,0,1955/09/02 00:00:00+00,,14,,651.66815,,1,212
22964,1955,CA,CDF,MVU,HAIR PIN #2,0,1955/08/31 00:00:00+00,,14,,140.27501,,1,204
22965,1955,CA,CDF,MVU,HARBISON CANYON #2,0,1955/09/03 00:00:00+00,,14,,1015.8192,,1,215
22966,1955,CA,CDF,MVU,OAKVALE LODGE,0,1955/09/01 00:00:00+00,,14,,8197.543,,1,208
22967,1960,CA,CDF,SCU,WOLFSEN'S,0,1960/06/12 00:00:00+00,,14,,655.50299,,1,3
22968,1960,CA,CDF,BEU,WEFERLING,0,1960/07/17 00:00:00+00,,14,,975.41803,,1,74
22969,1960,CA,CDF,BEU,WEFERLING,0,1960/07/17 00:00:00+00,,14,,51451.328,,1,79
22970,1960,CA,CDF,MVU,OUTSIDE ORIGIN #29,0,1960/07/23 00:00:00+00,,14,,745.84491,,1,178
22971,1960,CA,CDF,RRU,CACTUS,0,1960/06/29 00:00:00+00,,14,,482.36829,,1,158
22972,1960,CA,CDF,RRU,GAVILAN PEAK,0,1960/09/11 00:00:00+00,,14,,1904.476,,1,297
22973,1919,CA,USF,MDF,CROWDER FL.,0,1919/07/12 00:00:00+00,,1,,15.004837,,1,16
22974,1919,CA,USF,MDF,HOUSEHOLDER,0,1919/07/29 00:00:00+00,,9,,20.576838,,1,23
22975,1919,CA,USF,MDF,HACKAMORE,0,1919/05/21 00:00:00+00,,1,,32.951378,,1,2
22976,1919,CA,USF,SRF,21 MILE POST,0,1919/05/06 00:00:00+00,,5,,29.870829,,1,94
22977,1919,CA,USF,SRF,MONKEY CREEK,0,1919/06/29 00:00:00+00,,5,,44.807602,,1,95
22978,1919,CA,USF,SRF,SHELLY CREEK,0,1919/07/28 00:00:00+00,,5,,11.948591,,1,96
22979,1919,CA,USF,SRF,PEARCH CREEK,0,1919/08/14 00:00:00+00,,9,,6.970717,,1,200111
22980,1919,CA,USF,SRF,OAK FLAT,0,1919/07/13 00:00:00+00,,8,,6.970139,,1,200112
22981,1919,CA,USF,SRF, ,0,1919/08/26 00:00:00+00,,5,,24.894777,,1,400711
22982,1919,CA,USF,SRF, ,0,1919/08/26 00:00:00+00,,14,,6.9704537,,1,400784
22983,1920,CA,USF,ENF,BRYANTS MILL,0,1920/05/27 00:00:00+00,,9,,1664.615,,1,000005G1
